24.8,0.0,50.129,1000.242,15.374,1619646147
23.9,0.541,49.363,999.94,15.006,1619646152
24.2,0.0,48.457,999.098,15.295,1619646157
23.7,0.119,48.162,999.186,14.562,1619646162
23.3,0.0,48.179,1000.053,15.466,1619646167
22.9,0.0,47.865,999.234,16.263,1619646172
22.4,0.386,47.58,999.131,15.375,1619646177
22.6,1.295,47.983,999.7,14.487,1619646182
21.7,0.325,47.472,1000.569,15.337,1619646187
21.1,1.078,47.75,999.791,15.356,1619646192
21.0,0.789,47.781,1000.685,16.094,1619646197
21.3,0.987,47.046,1000.257,16.919,1619646202
21.3,0.912,47.406,1000.525,17.862,1619646207
21.3,1.398,46.694,1000.943,17.244,1619646212
20.3,0.753,47.419,1000.067,17.309,1619646217
20.6,0.049,47.659,1000.444,16.995,1619646222
20.6,0.538,47.543,1001.151,16.756,1619646227
20.3,0.0,48.196,1000.399,16.927,1619646232
19.3,0.523,48.836,1000.23,17.652,1619646237
19.5,0.954,49.522,999.59,18.46,1619646243
19.4,1.295,48.802,999.639,18.075,1619646248
18.8,2.102,48.125,1000.103,18.285,1619646253
19.7,2.126,47.26,1000.105,17.594,1619646258
19.9,2.911,46.991,1000.427,18.267,1619646263
20.2,2.308,47.177,1000.502,18.046,1619646268
19.4,1.615,46.728,1000.106,17.785,1619646273
18.7,1.99,46.435,999.619,18.339,1619646278
19.6,1.987,45.627,998.893,19.241,1619646283
19.8,1.002,45.921,998.049,19.507,1619646288
19.5,1.855,45.94,997.817,20.482,1619646293
20.4,1.02,45.709,998.095,20.133,1619646298
20.9,0.926,46.376,997.706,20.794,1619646303
21.0,0.11,45.939,998.271,20.024,1619646308
20.3,0.961,46.101,998.908,19.098,1619646313
20.8,0.67,45.792,998.691,18.174,1619646318
20.3,1.026,45.008,998.228,19.127,1619646323
20.4,1.422,44.397,997.377,19.745,1619646328
19.7,0.973,44.805,996.566,19.746,1619646333
19.6,1.826,44.022,995.781,19.636,1619646338
20.3,1.52,44.242,995.53,19.992,1619646343
19.4,1.548,43.776,995.393,19.672,1619646348
19.7,1.922,44.322,995.808,18.729,1619646353
19.4,2.365,44.137,995.244,19.598,1619646358
